년,월,일,시,Gwang-bok,On-cheon,Jeon-po,Hak-Jang
2015,7,15,3,동불,55,55,점검
2015,7,15,4,동불,53,61,점검
2015,7,15,5,동불,58,62,점검
2015,7,15,6,동불,59,65,점검
2015,7,15,7,동불,61,73,점검
2015,7,15,8,동불,74,69,점검
2015,7,15,9,동불,73,64,점검
2015,7,15,10,동불,70,75,점검
2015,7,15,11,동불,68,66,점검
2015,7,15,12,동불,58,59,점검
2015,7,15,13,동불,65,65,점검
2015,7,15,14,점검,45,51,점검
2015,7,15,15,점검,39,42,점검
2015,7,15,16,점검,34,36,점검
2015,7,15,17,52,46,36,점검
2015,7,15,18,53,46,35,점검
2015,7,15,19,50,42,42,점검
2015,7,15,20,47,37,30,점검
2015,7,15,21,17,25,24,점검
2015,7,15,22,22,20,16,점검
2015,7,15,23,14,11,14,점검
2015,7,15,24,14,21,16,점검
2015,7,16,1,16,20,16,점검
2015,7,16,2,15,19,13,점검
2015,7,16,3,12,14,12,점검
2015,7,16,4,12,13,10,점검
2015,7,16,5,17,13,9,점검
2015,7,16,6,10,19,11,점검
2015,7,16,7,12,19,10,점검
2015,7,16,8,11,16,12,점검
2015,7,16,9,12,17,10,점검
2015,7,16,10,14,13,11,점검
2015,7,16,11,14,16,11,점검
2015,7,16,12,14,18,8,점검
2015,7,16,13,6,19,6,점검
2015,7,16,14,4,14,4,점검
2015,7,16,15,10,13,3,점검
2015,7,16,16,22,12,7,점검
2015,7,16,17,10,18,9,점검
2015,7,16,18,13,18,11,점검
2015,7,16,19,16,17,9,점검
2015,7,16,20,13,18,9,점검
2015,7,16,21,10,13,7,점검
2015,7,16,22,7,14,5,점검
2015,7,16,23,4,17,9,점검
2015,7,16,24,3,13,7,점검
2015,7,17,1,3,13,6,점검
2015,7,17,2,5,12,7,점검
2015,7,17,3,8,10,5,점검
2015,7,17,4,7,10,3,점검
2015,7,17,5,6,10,3,점검
2015,7,17,6,6,11,3,점검
2015,7,17,7,5,13,3,점검
2015,7,17,8,6,15,4,점검
2015,7,17,9,6,18,3,점검
2015,7,17,10,10,17,3,점검
2015,7,17,11,8,18,4,점검
2015,7,17,12,5,13,7,점검
2015,7,17,13,11,12,6,점검
2015,7,17,14,12,18,3,점검
2015,7,17,15,19,동불,3,점검
2015,7,17,16,16,20,5,점검
2015,7,17,17,14,15,6,점검
2015,7,17,18,34,17,8,점검
2015,7,17,19,14,동불,10,점검
2015,7,17,20,18,16,11,점검
2015,7,17,21,15,16,10,점검
2015,7,17,22,18,16,11,점검
2015,7,17,23,12,13,14,점검
2015,7,17,24,20,16,14,점검
2015,7,18,1,18,18,14,점검
2015,7,18,2,24,20,19,점검
2015,7,18,3,24,22,18,점검
2015,7,18,4,22,18,16,점검
2015,7,18,5,20,23,17,점검
2015,7,18,6,23,21,18,점검
2015,7,18,7,22,22,24,점검
2015,7,18,8,24,19,20,점검
2015,7,18,9,32,29,23,점검
2015,7,18,10,35,24,19,점검
2015,7,18,11,35,24,15,점검
2015,7,18,12,27,26,13,점검
2015,7,18,13,27,20,11,점검
2015,7,18,14,23,25,15,점검
2015,7,18,15,22,24,14,점검
2015,7,18,16,32,19,11,점검
2015,7,18,17,19,14,8,점검
2015,7,18,18,26,15,5,점검
2015,7,18,19,8,동불,4,점검
2015,7,18,20,6,17,3,점검
2015,7,18,21,30,18,8,점검
2015,7,18,22,13,20,10,점검
2015,7,18,23,13,27,12,점검
2015,7,18,24,6,15,10,점검
2015,7,19,1,5,18,8,점검
2015,7,19,2,17,16,8,점검
2015,7,19,3,22,20,10,점검
2015,7,19,4,8,18,14,점검
2015,7,19,5,11,20,12,점검
2015,7,19,6,12,19,8,점검
2015,7,19,7,10,18,9,점검
2015,7,19,8,12,18,8,점검
2015,7,19,9,28,19,14,점검
2015,7,19,10,14,28,16,점검
2015,7,19,11,28,26,21,점검
2015,7,19,12,26,23,14,점검
2015,7,19,13,24,19,15,점검
2015,7,19,14,33,30,21,점검
2015,7,19,15,18,25,16,점검
2015,7,19,16,27,22,11,점검
2015,7,19,17,14,동불,9,점검
2015,7,19,18,23,24,13,점검
2015,7,19,19,14,17,19,점검
2015,7,19,20,14,22,15,점검
2015,7,19,21,16,24,12,점검
2015,7,19,22,14,20,16,점검
2015,7,19,23,12,20,14,점검
2015,7,19,24,23,17,15,점검
2015,7,20,1,22,24,16,점검
2015,7,20,2,28,동불,16,점검
2015,7,20,3,22,20,19,점검
2015,7,20,4,16,15,14,점검
2015,7,20,5,14,17,9,점검
2015,7,20,6,17,19,9,점검
2015,7,20,7,17,동불,9,점검
2015,7,20,8,17,23,9,점검
2015,7,20,9,26,22,14,점검
2015,7,20,10,19,24,14,점검
2015,7,20,11,15,25,16,점검
2015,7,20,12,26,17,14,점검
2015,7,20,13,29,21,11,점검
2015,7,20,14,24,18,14,점검
2015,7,20,15,39,18,13,점검
2015,7,20,16,20,19,12,점검
2015,7,20,17,17,22,11,점검
2015,7,20,18,18,20,11,점검
2015,7,20,19,21,19,9,점검
2015,7,20,20,24,20,7,점검
2015,7,20,21,14,13,6,점검
2015,7,20,22,20,17,8,점검
2015,7,20,23,15,18,4,점검
2015,7,20,24,16,15,4,점검
2015,7,21,1,15,14,5,점검
2015,7,21,2,13,12,4,점검
2015,7,21,3,12,12,7,점검
2015,7,21,4,11,12,9,점검
2015,7,21,5,13,9,8,점검
2015,7,21,6,17,12,6,점검
2015,7,21,7,19,14,6,점검
2015,7,21,8,22,24,9,점검
2015,7,21,9,57,22,12,점검
2015,7,21,10,30,24,16,점검
2015,7,21,11,30,22,점검,점검
2015,7,21,12,32,35,점검,점검
2015,7,21,13,28,30,점검,점검
2015,7,21,14,35,30,19,점검
2015,7,21,15,33,27,14,점검
2015,7,21,16,31,25,16,점검
2015,7,21,17,42,23,14,28
2015,7,21,18,30,26,21,25
2015,7,21,19,31,동불,19,24
2015,7,21,20,27,30,18,27
2015,7,21,21,22,31,19,22
2015,7,21,22,31,31,22,26
2015,7,21,23,37,25,21,26
2015,7,21,24,38,30,22,27
2015,7,22,1,25,30,20,24
2015,7,22,2,21,18,13,13
2015,7,22,3,22,18,8,9
2015,7,22,4,32,16,7,22
2015,7,22,5,32,19,10,18
2015,7,22,6,23,22,16,16
2015,7,22,7,24,18,17,20
2015,7,22,8,29,25,19,26
2015,7,22,9,25,21,13,19
2015,7,22,10,30,24,20,17
2015,7,22,11,36,27,18,21
2015,7,22,12,39,25,10,11
2015,7,22,13,36,18,14,20
2015,7,22,14,38,동불,13,18
2015,7,22,15,39,동불,14,36
2015,7,22,16,30,동불,24,34
2015,7,22,17,12,동불,21,13
2015,7,22,18,32,28,14,29
2015,7,22,19,31,28,21,11
2015,7,22,20,29,27,15,10
2015,7,22,21,25,27,19,9
2015,7,22,22,19,25,15,7
2015,7,22,23,16,17,13,4
2015,7,22,24,9,17,9,5
2015,7,23,1,4,12,4,6
2015,7,23,2,5,11,3,14
2015,7,23,3,19,동불,4,9
2015,7,23,4,4,동불,7,4
2015,7,23,5,3,동불,4,4
2015,7,23,6,3,동불,3,4
2015,7,23,7,3,동불,3,12
2015,7,23,8,4,동불,3,7
2015,7,23,9,13,동불,5,12
2015,7,23,10,21,동불,6,21
2015,7,23,11,35,동불,9,28
2015,7,23,12,31,동불,18,25
2015,7,23,13,26,동불,12,21
2015,7,23,14,23,점검,8,15
2015,7,23,15,19,점검,7,20
2015,7,23,16,31,점검,15,27
2015,7,23,17,27,19,15,21
2015,7,23,18,24,18,15,16
2015,7,23,19,21,22,13,15
2015,7,23,20,7,25,13,11
2015,7,23,21,23,19,11,5
2015,7,23,22,25,16,8,3
2015,7,23,23,14,16,9,3
2015,7,23,24,14,14,9,4
2015,7,24,1,18,14,7,4
2015,7,24,2,5,15,7,6
2015,7,24,3,8,16,3,4
2015,7,24,4,11,14,3,5
2015,7,24,5,12,14,3,5
2015,7,24,6,7,12,3,2
2015,7,24,7,4,13,4,2
2015,7,24,8,5,13,4,3
2015,7,24,9,9,14,5,3
2015,7,24,10,18,14,3,4
2015,7,24,11,18,15,4,5
2015,7,24,12,26,17,4,7
2015,7,24,13,13,20,5,점검
2015,7,24,14,15,17,6,점검
2015,7,24,15,17,27,6,점검
2015,7,24,16,16,13,9,점검
2015,7,24,17,16,23,14,점검
2015,7,24,18,17,23,11,점검
2015,7,24,19,26,21,12,점검
2015,7,24,20,18,21,10,점검
2015,7,24,21,12,16,8,점검
2015,7,24,22,11,18,11,점검
2015,7,24,23,9,21,9,점검
2015,7,24,24,8,14,7,점검
2015,7,25,1,17,14,7,점검
2015,7,25,2,16,14,7,점검
2015,7,25,3,13,14,5,점검
2015,7,25,4,12,14,8,점검
2015,7,25,5,11,12,8,점검
2015,7,25,6,8,15,8,점검
2015,7,25,7,3,동불,8,점검
2015,7,25,8,3,14,6,점검
2015,7,25,9,12,18,3,점검
2015,7,25,10,14,19,5,점검
2015,7,25,11,12,16,6,점검
2015,7,25,12,20,16,5,점검
2015,7,25,13,18,17,9,점검
2015,7,25,14,20,20,10,점검
2015,7,25,15,24,21,9,점검
2015,7,25,16,19,동불,9,점검
2015,7,25,17,11,18,9,점검
2015,7,25,18,10,16,8,점검
2015,7,25,19,10,15,8,점검
2015,7,25,20,11,15,9,점검
2015,7,25,21,10,15,9,점검
2015,7,25,22,11,18,7,점검
2015,7,25,23,7,14,4,점검
2015,7,25,24,6,11,4,점검
2015,7,26,1,10,13,9,점검
2015,7,26,2,11,12,8,점검
2015,7,26,3,13,13,6,점검
2015,7,26,4,6,동불,8,점검
2015,7,26,5,3,11,7,점검
2015,7,26,6,9,13,6,점검
2015,7,26,7,14,19,9,점검
2015,7,26,8,15,18,23,점검
2015,7,26,9,18,20,13,점검
2015,7,26,10,23,15,15,점검
2015,7,26,11,15,20,10,점검
2015,7,26,12,12,18,6,점검
2015,7,26,13,9,17,4,점검
2015,7,26,14,24,18,4,점검
2015,7,26,15,22,16,4,점검
2015,7,26,16,33,16,6,점검
2015,7,26,17,22,14,6,점검
2015,7,26,18,8,12,4,점검
2015,7,26,19,18,13,3,점검
2015,7,26,20,10,14,3,점검
2015,7,26,21,9,16,3,점검
2015,7,26,22,8,12,5,점검
2015,7,26,23,10,12,4,점검
2015,7,26,24,13,13,3,점검
2015,7,27,1,11,12,5,점검
2015,7,27,2,9,14,6,점검
2015,7,27,3,12,14,8,점검
2015,7,27,4,18,15,10,점검
2015,7,27,5,15,16,10,점검
2015,7,27,6,16,15,8,점검
2015,7,27,7,16,15,13,점검
2015,7,27,8,24,18,12,점검
2015,7,27,9,15,26,14,점검
2015,7,27,10,35,22,18,점검
2015,7,27,11,26,28,22,점검
2015,7,27,12,30,26,23,점검
2015,7,27,13,36,26,14,점검
2015,7,27,14,20,25,23,점검
2015,7,27,15,20,30,17,점검
2015,7,27,16,19,30,16,점검
2015,7,27,17,15,28,15,점검
2015,7,27,18,17,25,15,점검
2015,7,27,19,34,29,17,점검
2015,7,27,20,35,27,17,점검
2015,7,27,21,28,26,20,점검
2015,7,27,22,34,25,25,점검
2015,7,27,23,27,24,20,점검
2015,7,27,24,28,27,16,점검
2015,7,28,1,27,25,21,점검
2015,7,28,2,25,26,21,점검
2015,7,28,3,27,22,25,점검
2015,7,28,4,37,28,28,점검
2015,7,28,5,39,34,37,점검
2015,7,28,6,37,34,32,점검
2015,7,28,7,26,31,33,점검
2015,7,28,8,53,29,36,점검
2015,7,28,9,35,30,28,점검
2015,7,28,10,24,33,25,점검
2015,7,28,11,34,34,24,점검
2015,7,28,12,32,31,25,점검
2015,7,28,13,36,31,26,점검
2015,7,28,14,25,32,33,점검
2015,7,28,15,40,30,30,37
2015,7,28,16,30,42,29,44
2015,7,28,17,35,41,31,43
2015,7,28,18,31,43,30,39
2015,7,28,19,26,43,28,41
2015,7,28,20,36,42,27,47
2015,7,28,21,35,34,34,32
2015,7,28,22,37,34,32,38
2015,7,28,23,36,36,27,35
2015,7,28,24,28,32,28,32
2015,7,29,1,33,35,23,33
2015,7,29,2,27,28,17,27
2015,7,29,3,15,29,18,19
2015,7,29,4,25,25,12,16
2015,7,29,5,23,동불,16,14
2015,7,29,6,25,24,20,17
2015,7,29,7,39,29,23,19
2015,7,29,8,39,34,35,27
2015,7,29,9,40,40,32,43
2015,7,29,10,51,43,35,39
2015,7,29,11,44,43,42,35
2015,7,29,12,42,43,32,32
2015,7,29,13,39,44,34,38
2015,7,29,14,46,45,35,46
2015,7,29,15,47,46,37,36
2015,7,29,16,57,42,43,46
2015,7,29,17,60,54,50,55
2015,7,29,18,51,60,44,51
2015,7,29,19,42,53,39,53
2015,7,29,20,43,60,41,53
2015,7,29,21,52,53,40,52
2015,7,29,22,51,49,44,55
2015,7,29,23,50,41,41,47
2015,7,29,24,54,46,48,43
2015,7,30,1,58,48,53,39
2015,7,30,2,49,42,44,43
2015,7,30,3,59,45,50,45
2015,7,30,4,60,50,46,44
2015,7,30,5,54,46,46,42
2015,7,30,6,58,45,42,46
2015,7,30,7,47,45,42,36
2015,7,30,8,43,51,45,45
2015,7,30,9,45,45,40,38
2015,7,30,10,46,40,36,38
2015,7,30,11,42,36,38,37
2015,7,30,12,35,53,32,50
2015,7,30,13,50,37,31,35
2015,7,30,14,40,44,30,40
2015,7,30,15,31,43,32,47
2015,7,30,16,44,39,32,점검
2015,7,30,17,34,40,36,점검
2015,7,30,18,34,45,33,38
2015,7,30,19,32,40,30,38
2015,7,30,20,30,43,28,29
2015,7,30,21,39,41,31,33
2015,7,30,22,28,40,28,32
2015,7,30,23,43,동불,35,32
2015,7,30,24,32,26,26,29
2015,7,31,1,36,32,23,30
2015,7,31,2,31,34,20,31
2015,7,31,3,38,36,30,35
2015,7,31,4,37,36,34,34
2015,7,31,5,41,36,35,34
2015,7,31,6,37,39,38,38
2015,7,31,7,39,42,43,47
2015,7,31,8,52,동불,40,47
2015,7,31,9,36,42,34,35
2015,7,31,10,27,34,24,25
2015,7,31,11,25,37,29,30
2015,7,31,12,28,동불,28,29
2015,7,31,13,27,48,32,32
2015,7,31,14,39,40,29,29
2015,7,31,15,36,49,22,28
2015,7,31,16,38,37,27,29
2015,7,31,17,30,40,28,27
2015,7,31,18,24,39,26,32
2015,7,31,19,26,44,30,30
2015,7,31,20,34,42,29,32
2015,7,31,21,34,40,34,28
2015,7,31,22,37,33,29,29
2015,7,31,23,30,28,30,27
2015,7,31,24,26,31,24,17
2015,8,1,1,29,32,21,30
2015,8,1,2,39,29,25,31
2015,8,1,3,42,36,30,33
2015,8,1,4,38,40,37,38
2015,8,1,5,36,41,38,40
2015,8,1,6,48,43,42,34
2015,8,1,7,36,41,40,37
2015,8,1,8,40,38,40,39
2015,8,1,9,51,42,41,32
2015,8,1,10,50,40,43,35
2015,8,1,11,45,38,42,40
2015,8,1,12,50,50,45,41
2015,8,1,13,51,52,44,41
2015,8,1,14,44,53,43,51
2015,8,1,15,44,54,42,48
2015,8,1,16,48,52,29,34
2015,8,1,17,40,43,25,26
2015,8,1,18,34,37,32,29
2015,8,1,19,33,39,36,32
2015,8,1,20,41,46,43,36
2015,8,1,21,35,35,48,37
2015,8,1,22,40,28,36,27
2015,8,1,23,31,32,27,26
2015,8,1,24,37,32,27,19
2015,8,2,1,31,30,20,19
2015,8,2,2,37,39,21,25
2015,8,2,3,33,23,20,17
2015,8,2,4,25,21,19,19
2015,8,2,5,30,22,25,21
2015,8,2,6,32,27,26,24
2015,8,2,7,19,23,30,19
2015,8,2,8,30,25,31,27
2015,8,2,9,29,27,29,21
2015,8,2,10,12,26,11,12
2015,8,2,11,31,26,13,9
2015,8,2,12,20,24,15,12
2015,8,2,13,12,30,14,12
2015,8,2,14,21,30,13,16
2015,8,2,15,14,34,14,13
2015,8,2,16,17,27,17,17
2015,8,2,17,20,36,16,17
2015,8,2,18,15,34,18,10
2015,8,2,19,21,28,12,7
2015,8,2,20,16,26,13,11
2015,8,2,21,19,27,16,14
2015,8,2,22,18,28,20,17
2015,8,2,23,18,27,20,15
2015,8,2,24,24,26,17,13
2015,8,3,1,20,23,19,16
2015,8,3,2,21,26,19,18
2015,8,3,3,15,27,17,17
2015,8,3,4,25,30,17,18
2015,8,3,5,26,26,18,16
2015,8,3,6,23,30,18,18
2015,8,3,7,26,26,16,19
2015,8,3,8,20,27,16,17
2015,8,3,9,13,26,15,15
2015,8,3,10,13,26,12,17
2015,8,3,11,11,동불,11,13
2015,8,3,12,17,22,13,11
2015,8,3,13,13,24,14,9
2015,8,3,14,18,22,10,10
2015,8,3,15,15,21,9,8
2015,8,3,16,19,21,16,5
2015,8,3,17,15,21,12,6
2015,8,3,18,13,21,9,7
2015,8,3,19,13,21,10,7
2015,8,3,20,14,23,10,6
2015,8,3,21,16,21,11,7
2015,8,3,22,15,23,13,7
2015,8,3,23,15,21,10,8
2015,8,3,24,13,17,9,6
2015,8,4,1,13,15,11,5
2015,8,4,2,15,16,9,6
2015,8,4,3,14,17,6,7
2015,8,4,4,10,21,7,9
2015,8,4,5,11,15,9,9
2015,8,4,6,9,17,7,6
2015,8,4,7,8,16,6,3
2015,8,4,8,12,15,5,4
2015,8,4,9,10,19,8,10
2015,8,4,10,6,19,8,8
2015,8,4,11,9,18,6,5
2015,8,4,12,10,17,5,3
2015,8,4,13,10,17,5,9
2015,8,4,14,11,20,12,7
2015,8,4,15,13,18,12,9
2015,8,4,16,14,20,12,5
2015,8,4,17,23,24,14,8
2015,8,4,18,23,30,19,14
2015,8,4,19,19,30,17,15
2015,8,4,20,25,36,24,19
2015,8,4,21,25,29,24,21
2015,8,4,22,28,30,19,16
2015,8,4,23,23,21,19,14
2015,8,4,24,20,16,14,17
2015,8,5,1,28,26,15,22
2015,8,5,2,16,28,24,22
2015,8,5,3,33,30,23,21
2015,8,5,4,35,31,28,32
2015,8,5,5,26,34,27,29
2015,8,5,6,29,32,26,33
2015,8,5,7,32,35,26,32
2015,8,5,8,34,34,29,38
2015,8,5,9,30,38,25,30
2015,8,5,10,20,35,24,30
2015,8,5,11,32,33,25,27
2015,8,5,12,29,35,23,29
2015,8,5,13,45,32,25,35
2015,8,5,14,34,28,27,33
2015,8,5,15,30,20,32,점검
2015,8,5,16,33,39,27,점검
2015,8,5,17,26,35,25,26
2015,8,5,18,34,38,25,24
2015,8,5,19,31,36,29,26
2015,8,5,20,34,43,31,20
2015,8,5,21,36,47,34,26
2015,8,5,22,34,37,35,33
2015,8,5,23,37,37,42,30
2015,8,5,24,56,39,32,28
2015,8,6,1,29,36,27,25
2015,8,6,2,25,38,30,25
2015,8,6,3,34,37,31,27
2015,8,6,4,31,36,37,38
2015,8,6,5,46,41,39,34
2015,8,6,6,45,40,49,40
2015,8,6,7,65,40,47,40
2015,8,6,8,57,47,47,42
2015,8,6,9,72,43,47,45
2015,8,6,10,75,50,45,44
2015,8,6,11,51,44,36,38
2015,8,6,12,28,35,45,35
2015,8,6,13,40,49,49,38
2015,8,6,14,37,동불,44,동불
2015,8,6,15,41,46,43,동불
2015,8,6,16,28,동불,40,동불
2015,8,6,17,39,48,32,동불
2015,8,6,18,46,37,36,44
2015,8,6,19,51,33,33,44
2015,8,6,20,33,38,35,33
2015,8,6,21,48,38,43,28
2015,8,6,22,49,43,35,24
2015,8,6,23,44,45,34,29
2015,8,6,24,37,35,27,34
2015,8,7,1,40,35,26,20
2015,8,7,2,35,37,27,25
2015,8,7,3,47,38,31,24
2015,8,7,4,38,38,32,19
2015,8,7,5,30,35,29,25
2015,8,7,6,27,28,27,34
2015,8,7,7,22,33,27,35
2015,8,7,8,31,40,32,36
2015,8,7,9,33,40,34,34
2015,8,7,10,28,46,32,35
2015,8,7,11,44,37,29,29
2015,8,7,12,28,45,36,28
2015,8,7,13,27,36,25,33
2015,8,7,14,36,30,30,21
2015,8,7,15,23,28,24,20
2015,8,7,16,34,32,21,22
2015,8,7,17,27,33,21,26
2015,8,7,18,25,29,17,24
2015,8,7,19,23,24,13,10
2015,8,7,20,17,22,11,8
2015,8,7,21,29,23,14,7
2015,8,7,22,18,25,13,7
2015,8,7,23,25,26,12,8
2015,8,7,24,26,25,16,11
2015,8,8,1,20,25,17,17
2015,8,8,2,12,26,15,5
2015,8,8,3,19,18,15,9
2015,8,8,4,16,24,16,6
2015,8,8,5,9,23,18,16
2015,8,8,6,18,26,21,18
2015,8,8,7,15,24,24,15
2015,8,8,8,26,33,28,13
2015,8,8,9,30,34,30,23
2015,8,8,10,33,38,30,27
2015,8,8,11,27,33,22,23
2015,8,8,12,20,27,21,15
2015,8,8,13,36,26,25,18
2015,8,8,14,29,31,29,18
2015,8,8,15,46,29,24,22
2015,8,8,16,26,28,22,19
2015,8,8,17,54,28,20,14
2015,8,8,18,23,30,25,19
2015,8,8,19,31,34,24,19
2015,8,8,20,31,32,22,24
2015,8,8,21,36,32,26,22
2015,8,8,22,26,39,28,29
2015,8,8,23,29,33,30,25
2015,8,8,24,27,38,30,24
2015,8,9,1,22,37,32,32
2015,8,9,2,26,41,33,30
2015,8,9,3,41,40,36,33
2015,8,9,4,42,35,39,32
2015,8,9,5,41,41,39,31
2015,8,9,6,26,51,38,29
2015,8,9,7,34,33,40,32
2015,8,9,8,43,41,38,23
2015,8,9,9,30,38,36,23
2015,8,9,10,33,39,42,23
2015,8,9,11,30,37,40,24
2015,8,9,12,43,35,37,18
2015,8,9,13,31,43,40,23
2015,8,9,14,43,44,43,27
2015,8,9,15,36,41,45,38
2015,8,9,16,36,45,41,34
2015,8,9,17,30,37,40,36
2015,8,9,18,52,35,41,29
2015,8,9,19,57,36,37,32
2015,8,9,20,61,39,47,31
2015,8,9,21,41,45,54,51
2015,8,9,22,51,44,46,35
2015,8,9,23,38,47,43,44
2015,8,9,24,45,43,48,42
2015,8,10,1,50,46,49,41
2015,8,10,2,47,43,49,46
2015,8,10,3,41,48,49,49
2015,8,10,4,43,48,53,49
2015,8,10,5,34,44,51,43
2015,8,10,6,30,38,43,37
2015,8,10,7,28,35,42,31
2015,8,10,8,23,33,46,27
2015,8,10,9,21,36,39,35
2015,8,10,10,30,35,37,31
2015,8,10,11,40,30,32,30
2015,8,10,12,34,31,29,26
2015,8,10,13,38,24,25,27
2015,8,10,14,39,23,29,28
2015,8,10,15,28,29,24,21
2015,8,10,16,43,21,22,29
2015,8,10,17,44,20,20,46
2015,8,10,18,26,20,37,41
2015,8,10,19,35,33,32,39
2015,8,10,20,24,44,39,32
2015,8,10,21,39,30,38,34
2015,8,10,22,37,31,36,28
2015,8,10,23,38,52,30,28
2015,8,10,24,22,30,30,22
2015,8,11,1,26,31,33,20
2015,8,11,2,24,27,36,31
2015,8,11,3,26,31,35,27
2015,8,11,4,24,30,30,27
2015,8,11,5,16,29,28,16
2015,8,11,6,14,26,28,20
2015,8,11,7,14,33,26,25
2015,8,11,8,15,33,29,21
2015,8,11,9,27,34,26,36
2015,8,11,10,30,32,27,35
2015,8,11,11,37,30,30,39
2015,8,11,12,39,29,38,37
2015,8,11,13,55,40,51,29
2015,8,11,14,42,52,55,49
2015,8,11,15,54,42,48,36
2015,8,11,16,71,44,40,50
2015,8,11,17,60,38,43,48
2015,8,11,18,50,48,35,35
2015,8,11,19,55,36,53,40
2015,8,11,20,48,30,37,41
2015,8,11,21,70,27,30,25
2015,8,11,22,17,22,21,24
2015,8,11,23,16,18,15,24
2015,8,11,24,11,26,10,13
2015,8,12,1,8,19,9,9
2015,8,12,2,12,17,13,12
2015,8,12,3,13,29,15,9
2015,8,12,4,14,14,13,8
2015,8,12,5,17,18,11,10
2015,8,12,6,21,17,15,9
2015,8,12,7,19,22,17,15
2015,8,12,8,14,23,21,18
2015,8,12,9,15,24,18,15
2015,8,12,10,16,31,20,18
2015,8,12,11,17,27,18,23
2015,8,12,12,14,28,21,19
2015,8,12,13,13,19,13,19
2015,8,12,14,11,25,14,16
2015,8,12,15,9,16,13,15
2015,8,12,16,6,15,14,20
2015,8,12,17,4,15,11,21
2015,8,12,18,2,15,8,13
2015,8,12,19,3,16,8,13
2015,8,12,20,3,20,10,14
2015,8,12,21,4,16,15,12
2015,8,12,22,5,15,11,8
2015,8,12,23,6,14,7,4
2015,8,12,24,7,17,8,5
2015,8,13,1,5,14,7,8
2015,8,13,2,4,16,9,8
2015,8,13,3,6,13,9,11
2015,8,13,4,7,16,8,11
2015,8,13,5,17,32,16,9
2015,8,13,6,13,20,16,12
2015,8,13,7,6,21,18,12
2015,8,13,8,6,27,15,9
2015,8,13,9,9,26,15,6
2015,8,13,10,22,18,13,8
2015,8,13,11,10,20,13,13
2015,8,13,12,20,20,15,10
2015,8,13,13,15,17,15,13
2015,8,13,14,19,21,22,15
2015,8,13,15,16,25,16,20
2015,8,13,16,14,19,14,12
2015,8,13,17,10,30,18,17
2015,8,13,18,17,32,17,12
2015,8,13,19,9,27,14,10
2015,8,13,20,9,21,8,9
2015,8,13,21,11,18,10,7
2015,8,13,22,13,23,17,16
2015,8,13,23,17,21,24,16
2015,8,13,24,33,동불,29,21
2015,8,14,1,33,26,32,27
2015,8,14,2,37,23,35,25
2015,8,14,3,48,24,35,26
2015,8,14,4,47,27,38,32
2015,8,14,5,43,27,42,32
2015,8,14,6,30,동불,37,29
2015,8,14,7,43,22,37,26
2015,8,14,8,33,30,36,39
2015,8,14,9,35,38,34,26
2015,8,14,10,30,33,29,34
2015,8,14,11,38,28,33,34
2015,8,14,12,32,34,38,36
2015,8,14,13,44,37,43,35
2015,8,14,14,43,38,46,37
2015,8,14,15,46,38,45,48
2015,8,14,16,46,43,47,50
2015,8,14,17,51,37,45,42
2015,8,14,18,56,41,49,46
2015,8,14,19,61,52,52,45
2015,8,14,20,55,52,39,35
2015,8,14,21,47,47,41,36
2015,8,14,22,38,43,56,29
2015,8,14,23,47,38,55,28
2015,8,14,24,49,48,47,31
2015,8,15,1,32,40,39,38
2015,8,15,2,46,45,44,41
2015,8,15,3,33,41,47,48
2015,8,15,4,47,47,46,48
2015,8,15,5,57,동불,49,40
2015,8,15,6,61,37,48,43
2015,8,15,7,61,35,50,37
2015,8,15,8,65,40,50,43
2015,8,15,9,49,50,58,51
2015,8,15,10,62,57,56,53
2015,8,15,11,49,53,52,51
2015,8,15,12,60,55,48,53
2015,8,15,13,57,49,40,71
2015,8,15,14,62,42,40,42
2015,8,15,15,63,40,42,45
2015,8,15,16,60,36,44,54
2015,8,15,17,61,동불,41,46
2015,8,15,18,58,45,41,45
2015,8,15,19,60,46,44,39
2015,8,15,20,62,46,45,44
2015,8,15,21,29,32,29,53
2015,8,15,22,32,36,30,45
2015,8,15,23,22,38,27,32
2015,8,15,24,27,40,24,30
2015,8,16,1,28,40,18,27
2015,8,16,2,27,39,25,26
2015,8,16,3,21,40,44,19
2015,8,16,4,29,35,41,25
2015,8,16,5,35,35,41,24
2015,8,16,6,32,36,35,27
2015,8,16,7,21,32,29,31
2015,8,16,8,23,35,33,44
2015,8,16,9,35,33,29,46
2015,8,16,10,33,37,32,30
2015,8,16,11,35,41,37,29
2015,8,16,12,35,34,28,31
2015,8,16,13,37,32,27,27
2015,8,16,14,28,32,27,27
2015,8,16,15,37,35,27,25
2015,8,16,16,37,30,26,25
2015,8,16,17,29,30,25,28
2015,8,16,18,32,26,24,24
2015,8,16,19,23,25,22,22
2015,8,16,20,17,29,20,20
2015,8,16,21,31,24,20,11
2015,8,16,22,23,동불,24,20
2015,8,16,23,15,25,20,16
2015,8,16,24,15,24,21,18
2015,8,17,1,10,24,17,14
2015,8,17,2,9,21,16,12
2015,8,17,3,15,18,16,11
2015,8,17,4,10,17,16,11
2015,8,17,5,4,15,13,7
2015,8,17,6,3,16,12,6
2015,8,17,7,4,15,8,9
2015,8,17,8,8,18,7,16
2015,8,17,9,8,24,14,15
2015,8,17,10,12,23,15,17
2015,8,17,11,12,26,13,17
2015,8,17,12,17,16,15,9
